id,nam_sinh,nam_xem,tuoi_mu,pham_tam_tai,chi_tam_tai,pham_kim_lau,ten_kim_lau,pham_hoang_oc,cung_hoang_oc,phep_tinh_kim_lau,nguon,ghi_chu
1985-2028,1985,2028,44,khong,Hợi; Tý; Sửu,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"44 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2029,1985,2029,45,khong,Hợi; Tý; Sửu,khong,,co,Tam Địa Sát,"45 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2030,1985,2030,46,khong,Hợi; Tý; Sửu,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"46 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2031,1985,2031,47,co,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"47 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2032,1985,2032,48,co,Hợi; Tý; Sửu,co,Kim Lâu Thê,co,Lục Hoang Ốc,"48 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2033,1985,2033,49,co,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"49 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2034,1985,2034,50,khong,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"50 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2035,1985,2035,51,khong,Hợi; Tý; Sửu,co,Kim Lâu Tử,co,Lục Hoang Ốc,"51 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2036,1985,2036,52,khong,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"52 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2037,1985,2037,53,khong,Hợi; Tý; Sửu,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"53 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2038,1985,2038,54,khong,Hợi; Tý; Sửu,khong,,co,Tam Địa Sát,"54 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2039,1985,2039,55,khong,Hợi; Tý; Sửu,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"55 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2040,1985,2040,56,khong,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"56 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2041,1985,2041,57,khong,Hợi; Tý; Sửu,co,Kim Lâu Thê,co,Lục Hoang Ốc,"57 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2042,1985,2042,58,khong,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"58 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2043,1985,2043,59,co,Hợi; Tý; Sửu,khong,,khong,Nhì Nghi,"59 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2044,1985,2044,60,co,Hợi; Tý; Sửu,co,Kim Lâu Tử,co,Lục Hoang Ốc,"60 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2045,1985,2045,61,co,Hợi; Tý; Sửu,khong,,khong,Nhất Cát,"61 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2046,1985,2046,62,khong,Hợi; Tý; Sửu,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"62 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2047,1985,2047,63,khong,Hợi; Tý; Sửu,khong,,co,Tam Địa Sát,"63 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2048,1985,2048,64,khong,Hợi; Tý; Sửu,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"64 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2049,1985,2049,65,khong,Hợi; Tý; Sửu,khong,,co,Ngũ Thọ Tử,"65 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1985-2050,1985,2050,66,khong,Hợi; Tý; Sửu,co,Kim Lâu Thê,co,Lục Hoang Ốc,"66 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2020,1986,2020,35,khong,Thân; Dậu; Tuất,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"35 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2021,1986,2021,36,khong,Thân; Dậu; Tuất,khong,,co,Tam Địa Sát,"36 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2022,1986,2022,37,khong,Thân; Dậu; Tuất,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"37 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2023,1986,2023,38,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"38 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2024,1986,2024,39,khong,Thân; Dậu; Tuất,co,Kim Lâu Thê,co,Lục Hoang Ốc,"39 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2025,1986,2025,40,khong,Thân; Dậu; Tuất,khong,,khong,Tứ Tấn Tài,"40 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2026,1986,2026,41,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"41 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2027,1986,2027,42,khong,Thân; Dậu; Tuất,co,Kim Lâu Tử,co,Lục Hoang Ốc,"42 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2028,1986,2028,43,co,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"43 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2029,1986,2029,44,co,Thân; Dậu; Tuất,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"44 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2030,1986,2030,45,co,Thân; Dậu; Tuất,khong,,co,Tam Địa Sát,"45 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2031,1986,2031,46,khong,Thân; Dậu; Tuất,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"46 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2032,1986,2032,47,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"47 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2033,1986,2033,48,khong,Thân; Dậu; Tuất,co,Kim Lâu Thê,co,Lục Hoang Ốc,"48 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2034,1986,2034,49,khong,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"49 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2035,1986,2035,50,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"50 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2036,1986,2036,51,khong,Thân; Dậu; Tuất,co,Kim Lâu Tử,co,Lục Hoang Ốc,"51 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2037,1986,2037,52,khong,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"52 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2038,1986,2038,53,khong,Thân; Dậu; Tuất,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"53 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2039,1986,2039,54,khong,Thân; Dậu; Tuất,khong,,co,Tam Địa Sát,"54 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2040,1986,2040,55,co,Thân; Dậu; Tuất,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"55 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2041,1986,2041,56,co,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"56 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2042,1986,2042,57,co,Thân; Dậu; Tuất,co,Kim Lâu Thê,co,Lục Hoang Ốc,"57 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2043,1986,2043,58,khong,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"58 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2044,1986,2044,59,khong,Thân; Dậu; Tuất,khong,,khong,Nhì Nghi,"59 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2045,1986,2045,60,khong,Thân; Dậu; Tuất,co,Kim Lâu Tử,co,Lục Hoang Ốc,"60 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2046,1986,2046,61,khong,Thân; Dậu; Tuất,khong,,khong,Nhất Cát,"61 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2047,1986,2047,62,khong,Thân; Dậu; Tuất,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"62 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2048,1986,2048,63,khong,Thân; Dậu; Tuất,khong,,co,Tam Địa Sát,"63 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2049,1986,2049,64,khong,Thân; Dậu; Tuất,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"64 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1986-2050,1986,2050,65,khong,Thân; Dậu; Tuất,khong,,co,Ngũ Thọ Tử,"65 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2020,1987,2020,34,khong,Tỵ; Ngọ; Mùi,khong,,khong,Nhất Cát,"34 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2021,1987,2021,35,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"35 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2022,1987,2022,36,khong,Tỵ; Ngọ; Mùi,khong,,co,Tam Địa Sát,"36 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2023,1987,2023,37,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"37 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2024,1987,2024,38,khong,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"38 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2025,1987,2025,39,co,Tỵ; Ngọ; Mùi,co,Kim Lâu Thê,co,Lục Hoang Ốc,"39 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2026,1987,2026,40,co,Tỵ; Ngọ; Mùi,khong,,khong,Tứ Tấn Tài,"40 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2027,1987,2027,41,co,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"41 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2028,1987,2028,42,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Tử,co,Lục Hoang Ốc,"42 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2029,1987,2029,43,khong,Tỵ; Ngọ; Mùi,khong,,khong,Nhất Cát,"43 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2030,1987,2030,44,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"44 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2031,1987,2031,45,khong,Tỵ; Ngọ; Mùi,khong,,co,Tam Địa Sát,"45 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2032,1987,2032,46,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"46 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2033,1987,2033,47,khong,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"47 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2034,1987,2034,48,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thê,co,Lục Hoang Ốc,"48 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2035,1987,2035,49,khong,Tỵ; Ngọ; Mùi,khong,,khong,Nhất Cát,"49 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2036,1987,2036,50,khong,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"50 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2037,1987,2037,51,co,Tỵ; Ngọ; Mùi,co,Kim Lâu Tử,co,Lục Hoang Ốc,"51 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2038,1987,2038,52,co,Tỵ; Ngọ; Mùi,khong,,khong,Nhất Cát,"52 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2039,1987,2039,53,co,Tỵ; Ngọ; Mùi,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"53 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2040,1987,2040,54,khong,Tỵ; Ngọ; Mùi,khong,,co,Tam Địa Sát,"54 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2041,1987,2041,55,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"55 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2042,1987,2042,56,khong,Tỵ; Ngọ; Mùi,khong,,co,Ngũ Thọ Tử,"56 chia 9 dư 2 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2043,1987,2043,57,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Thê,co,Lục Hoang Ốc,"57 chia 9 dư 3 - dư 1, 3, 6 hoặc 8 là phạm, dư 3 ứng với Kim Lâu Thê",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2044,1987,2044,58,khong,Tỵ; Ngọ; Mùi,khong,,khong,Nhất Cát,"58 chia 9 dư 4 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2045,1987,2045,59,khong,Tỵ; Ngọ; Mùi,khong,,khong,Nhì Nghi,"59 chia 9 dư 5 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2046,1987,2046,60,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Tử,co,Lục Hoang Ốc,"60 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2047,1987,2047,61,khong,Tỵ; Ngọ; Mùi,khong,,khong,Nhất Cát,"61 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2048,1987,2048,62,khong,Tỵ; Ngọ; Mùi,co,Kim Lâu Lục Súc,khong,Nhì Nghi,"62 chia 9 dư 8 - dư 1, 3, 6 hoặc 8 là phạm, dư 8 ứng với Kim Lâu Lục Súc",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2049,1987,2049,63,co,Tỵ; Ngọ; Mùi,khong,,co,Tam Địa Sát,"63 chia 9 dư 0 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1987-2050,1987,2050,64,co,Tỵ; Ngọ; Mùi,co,Kim Lâu Thân,khong,Tứ Tấn Tài,"64 chia 9 dư 1 - dư 1, 3, 6 hoặc 8 là phạm, dư 1 ứng với Kim Lâu Thân",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1988-2020,1988,2020,33,khong,Dần; Mão; Thìn,co,Kim Lâu Tử,co,Lục Hoang Ốc,"33 chia 9 dư 6 - dư 1, 3, 6 hoặc 8 là phạm, dư 6 ứng với Kim Lâu Tử",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
1988-2021,1988,2021,34,khong,Dần; Mão; Thìn,khong,,khong,Nhất Cát,"34 chia 9 dư 7 - chỉ dư 1, 3, 6 hoặc 8 mới phạm",tinh-toan,Năm sinh là năm dương; ai sinh trước Tết thì lùi một năm âm khi xét Tam Tai
