id,ngay_duong,ngay_am,thang_am,nam_am,thang_nhuan,can_chi_ngay,can_chi_nam,tiet_khi,truc,ngay_hoang_dao,nhi_thap_bat_tu,nguon,ghi_chu
1975-01-03,1975-01-03,22,11,1974,khong,Kỷ Dậu,Giáp Dần,Đông Chí,Thu,co,Lâu,tinh-toan,
1975-01-04,1975-01-04,23,11,1974,khong,Canh Tuất,Giáp Dần,Đông Chí,Khai,khong,Vị,tinh-toan,
1975-01-05,1975-01-05,24,11,1974,khong,Tân Hợi,Giáp Dần,Đông Chí,Bế,khong,Mão,tinh-toan,
1975-01-06,1975-01-06,25,11,1974,khong,Nhâm Tý,Giáp Dần,Tiểu Hàn,Bế,khong,Tất,tinh-toan,
1975-01-07,1975-01-07,26,11,1974,khong,Quý Sửu,Giáp Dần,Tiểu Hàn,Kiến,khong,Chủy,tinh-toan,
1975-01-08,1975-01-08,27,11,1974,khong,Giáp Dần,Giáp Dần,Tiểu Hàn,Trừ,co,Sâm,tinh-toan,
1975-01-09,1975-01-09,28,11,1974,khong,Ất Mão,Giáp Dần,Tiểu Hàn,Mãn,co,Tỉnh,tinh-toan,
1975-01-10,1975-01-10,29,11,1974,khong,Bính Thìn,Giáp Dần,Tiểu Hàn,Bình,khong,Quỷ,tinh-toan,
1975-01-11,1975-01-11,30,11,1974,khong,Đinh Tỵ,Giáp Dần,Tiểu Hàn,Định,co,Liễu,tinh-toan,
1975-01-12,1975-01-12,1,12,1974,khong,Mậu Ngọ,Giáp Dần,Tiểu Hàn,Chấp,khong,Tinh,tinh-toan,
1975-01-13,1975-01-13,2,12,1974,khong,Kỷ Mùi,Giáp Dần,Tiểu Hàn,Phá,khong,Trương,tinh-toan,
1975-01-14,1975-01-14,3,12,1974,khong,Canh Thân,Giáp Dần,Tiểu Hàn,Nguy,co,Dực,tinh-toan,
1975-01-15,1975-01-15,4,12,1974,khong,Tân Dậu,Giáp Dần,Tiểu Hàn,Thành,khong,Chẩn,tinh-toan,
1975-01-16,1975-01-16,5,12,1974,khong,Nhâm Tuất,Giáp Dần,Tiểu Hàn,Thu,co,Giác,tinh-toan,
1975-01-17,1975-01-17,6,12,1974,khong,Quý Hợi,Giáp Dần,Tiểu Hàn,Khai,co,Cang,tinh-toan,
1975-01-18,1975-01-18,7,12,1974,khong,Giáp Tý,Giáp Dần,Tiểu Hàn,Bế,khong,Đê,tinh-toan,
1975-01-19,1975-01-19,8,12,1974,khong,Ất Sửu,Giáp Dần,Tiểu Hàn,Kiến,khong,Phòng,tinh-toan,
1975-01-20,1975-01-20,9,12,1974,khong,Bính Dần,Giáp Dần,Tiểu Hàn,Trừ,co,Tâm,tinh-toan,
1975-01-21,1975-01-21,10,12,1974,khong,Đinh Mão,Giáp Dần,Đại Hàn,Mãn,co,Vĩ,tinh-toan,
1975-01-22,1975-01-22,11,12,1974,khong,Mậu Thìn,Giáp Dần,Đại Hàn,Bình,khong,Cơ,tinh-toan,
1975-01-23,1975-01-23,12,12,1974,khong,Kỷ Tỵ,Giáp Dần,Đại Hàn,Định,co,Đẩu,tinh-toan,
1975-01-24,1975-01-24,13,12,1974,khong,Canh Ngọ,Giáp Dần,Đại Hàn,Chấp,khong,Ngưu,tinh-toan,
1975-01-25,1975-01-25,14,12,1974,khong,Tân Mùi,Giáp Dần,Đại Hàn,Phá,khong,Nữ,tinh-toan,
1975-01-26,1975-01-26,15,12,1974,khong,Nhâm Thân,Giáp Dần,Đại Hàn,Nguy,co,Hư,tinh-toan,
1975-01-27,1975-01-27,16,12,1974,khong,Quý Dậu,Giáp Dần,Đại Hàn,Thành,khong,Nguy,tinh-toan,
1975-01-28,1975-01-28,17,12,1974,khong,Giáp Tuất,Giáp Dần,Đại Hàn,Thu,co,Thất,tinh-toan,
1975-01-29,1975-01-29,18,12,1974,khong,Ất Hợi,Giáp Dần,Đại Hàn,Khai,co,Bích,tinh-toan,
1975-01-30,1975-01-30,19,12,1974,khong,Bính Tý,Giáp Dần,Đại Hàn,Bế,khong,Khuê,tinh-toan,
1975-01-31,1975-01-31,20,12,1974,khong,Đinh Sửu,Giáp Dần,Đại Hàn,Kiến,khong,Lâu,tinh-toan,
1975-02-01,1975-02-01,21,12,1974,khong,Mậu Dần,Giáp Dần,Đại Hàn,Trừ,co,Vị,tinh-toan,
1975-02-02,1975-02-02,22,12,1974,khong,Kỷ Mão,Giáp Dần,Đại Hàn,Mãn,co,Mão,tinh-toan,
1975-02-03,1975-02-03,23,12,1974,khong,Canh Thìn,Giáp Dần,Đại Hàn,Bình,khong,Tất,tinh-toan,
1975-02-04,1975-02-04,24,12,1974,khong,Tân Tỵ,Giáp Dần,Đại Hàn,Định,co,Chủy,tinh-toan,
1975-02-05,1975-02-05,25,12,1974,khong,Nhâm Ngọ,Giáp Dần,Lập Xuân,Định,khong,Sâm,tinh-toan,
1975-02-06,1975-02-06,26,12,1974,khong,Quý Mùi,Giáp Dần,Lập Xuân,Chấp,co,Tỉnh,tinh-toan,
1975-02-07,1975-02-07,27,12,1974,khong,Giáp Thân,Giáp Dần,Lập Xuân,Phá,khong,Quỷ,tinh-toan,
1975-02-08,1975-02-08,28,12,1974,khong,Ất Dậu,Giáp Dần,Lập Xuân,Nguy,khong,Liễu,tinh-toan,
1975-02-09,1975-02-09,29,12,1974,khong,Bính Tuất,Giáp Dần,Lập Xuân,Thành,co,Tinh,tinh-toan,
1975-02-10,1975-02-10,30,12,1974,khong,Đinh Hợi,Giáp Dần,Lập Xuân,Thu,khong,Trương,tinh-toan,
1975-02-11,1975-02-11,1,1,1975,khong,Mậu Tý,Ất Mão,Lập Xuân,Khai,co,Dực,tinh-toan,
1975-02-12,1975-02-12,2,1,1975,khong,Kỷ Sửu,Ất Mão,Lập Xuân,Bế,co,Chẩn,tinh-toan,
1975-02-13,1975-02-13,3,1,1975,khong,Canh Dần,Ất Mão,Lập Xuân,Kiến,khong,Giác,tinh-toan,
1975-02-14,1975-02-14,4,1,1975,khong,Tân Mão,Ất Mão,Lập Xuân,Trừ,khong,Cang,tinh-toan,
1975-02-15,1975-02-15,5,1,1975,khong,Nhâm Thìn,Ất Mão,Lập Xuân,Mãn,co,Đê,tinh-toan,
1975-02-16,1975-02-16,6,1,1975,khong,Quý Tỵ,Ất Mão,Lập Xuân,Bình,co,Phòng,tinh-toan,
1975-02-17,1975-02-17,7,1,1975,khong,Giáp Ngọ,Ất Mão,Lập Xuân,Định,khong,Tâm,tinh-toan,
1975-02-18,1975-02-18,8,1,1975,khong,Ất Mùi,Ất Mão,Lập Xuân,Chấp,co,Vĩ,tinh-toan,
1975-02-19,1975-02-19,9,1,1975,khong,Bính Thân,Ất Mão,Lập Xuân,Phá,khong,Cơ,tinh-toan,
1975-02-20,1975-02-20,10,1,1975,khong,Đinh Dậu,Ất Mão,Vũ Thủy,Nguy,khong,Đẩu,tinh-toan,
1975-02-21,1975-02-21,11,1,1975,khong,Mậu Tuất,Ất Mão,Vũ Thủy,Thành,co,Ngưu,tinh-toan,
1975-02-22,1975-02-22,12,1,1975,khong,Kỷ Hợi,Ất Mão,Vũ Thủy,Thu,khong,Nữ,tinh-toan,
1975-02-23,1975-02-23,13,1,1975,khong,Canh Tý,Ất Mão,Vũ Thủy,Khai,co,Hư,tinh-toan,
1975-02-24,1975-02-24,14,1,1975,khong,Tân Sửu,Ất Mão,Vũ Thủy,Bế,co,Nguy,tinh-toan,
1975-02-25,1975-02-25,15,1,1975,khong,Nhâm Dần,Ất Mão,Vũ Thủy,Kiến,khong,Thất,tinh-toan,
1975-02-26,1975-02-26,16,1,1975,khong,Quý Mão,Ất Mão,Vũ Thủy,Trừ,khong,Bích,tinh-toan,
1975-02-27,1975-02-27,17,1,1975,khong,Giáp Thìn,Ất Mão,Vũ Thủy,Mãn,co,Khuê,tinh-toan,
1975-02-28,1975-02-28,18,1,1975,khong,Ất Tỵ,Ất Mão,Vũ Thủy,Bình,co,Lâu,tinh-toan,
1975-03-01,1975-03-01,19,1,1975,khong,Bính Ngọ,Ất Mão,Vũ Thủy,Định,khong,Vị,tinh-toan,
1975-03-02,1975-03-02,20,1,1975,khong,Đinh Mùi,Ất Mão,Vũ Thủy,Chấp,co,Mão,tinh-toan,
1975-03-03,1975-03-03,21,1,1975,khong,Mậu Thân,Ất Mão,Vũ Thủy,Phá,khong,Tất,tinh-toan,
1975-03-04,1975-03-04,22,1,1975,khong,Kỷ Dậu,Ất Mão,Vũ Thủy,Nguy,khong,Chủy,tinh-toan,
1975-03-05,1975-03-05,23,1,1975,khong,Canh Tuất,Ất Mão,Vũ Thủy,Thành,co,Sâm,tinh-toan,
1975-03-06,1975-03-06,24,1,1975,khong,Tân Hợi,Ất Mão,Kinh Trập,Thành,khong,Tỉnh,tinh-toan,
1975-03-07,1975-03-07,25,1,1975,khong,Nhâm Tý,Ất Mão,Kinh Trập,Thu,co,Quỷ,tinh-toan,
1975-03-08,1975-03-08,26,1,1975,khong,Quý Sửu,Ất Mão,Kinh Trập,Khai,khong,Liễu,tinh-toan,
1975-03-09,1975-03-09,27,1,1975,khong,Giáp Dần,Ất Mão,Kinh Trập,Bế,co,Tinh,tinh-toan,
1975-03-10,1975-03-10,28,1,1975,khong,Ất Mão,Ất Mão,Kinh Trập,Kiến,co,Trương,tinh-toan,
1975-03-11,1975-03-11,29,1,1975,khong,Bính Thìn,Ất Mão,Kinh Trập,Trừ,khong,Dực,tinh-toan,
1975-03-12,1975-03-12,30,1,1975,khong,Đinh Tỵ,Ất Mão,Kinh Trập,Mãn,khong,Chẩn,tinh-toan,
1975-03-13,1975-03-13,1,2,1975,khong,Mậu Ngọ,Ất Mão,Kinh Trập,Bình,co,Giác,tinh-toan,
1975-03-14,1975-03-14,2,2,1975,khong,Kỷ Mùi,Ất Mão,Kinh Trập,Định,co,Cang,tinh-toan,
1975-03-15,1975-03-15,3,2,1975,khong,Canh Thân,Ất Mão,Kinh Trập,Chấp,khong,Đê,tinh-toan,
1975-03-16,1975-03-16,4,2,1975,khong,Tân Dậu,Ất Mão,Kinh Trập,Phá,co,Phòng,tinh-toan,
1975-03-17,1975-03-17,5,2,1975,khong,Nhâm Tuất,Ất Mão,Kinh Trập,Nguy,khong,Tâm,tinh-toan,
1975-03-18,1975-03-18,6,2,1975,khong,Quý Hợi,Ất Mão,Kinh Trập,Thành,khong,Vĩ,tinh-toan,
1975-03-19,1975-03-19,7,2,1975,khong,Giáp Tý,Ất Mão,Kinh Trập,Thu,co,Cơ,tinh-toan,
1975-03-20,1975-03-20,8,2,1975,khong,Ất Sửu,Ất Mão,Kinh Trập,Khai,khong,Đẩu,tinh-toan,
1975-03-21,1975-03-21,9,2,1975,khong,Bính Dần,Ất Mão,Kinh Trập,Bế,co,Ngưu,tinh-toan,
1975-03-22,1975-03-22,10,2,1975,khong,Đinh Mão,Ất Mão,Xuân Phân,Kiến,co,Nữ,tinh-toan,
1975-03-23,1975-03-23,11,2,1975,khong,Mậu Thìn,Ất Mão,Xuân Phân,Trừ,khong,Hư,tinh-toan,
1975-03-24,1975-03-24,12,2,1975,khong,Kỷ Tỵ,Ất Mão,Xuân Phân,Mãn,khong,Nguy,tinh-toan,
1975-03-25,1975-03-25,13,2,1975,khong,Canh Ngọ,Ất Mão,Xuân Phân,Bình,co,Thất,tinh-toan,
1975-03-26,1975-03-26,14,2,1975,khong,Tân Mùi,Ất Mão,Xuân Phân,Định,co,Bích,tinh-toan,
1975-03-27,1975-03-27,15,2,1975,khong,Nhâm Thân,Ất Mão,Xuân Phân,Chấp,khong,Khuê,tinh-toan,
1975-03-28,1975-03-28,16,2,1975,khong,Quý Dậu,Ất Mão,Xuân Phân,Phá,co,Lâu,tinh-toan,
1975-03-29,1975-03-29,17,2,1975,khong,Giáp Tuất,Ất Mão,Xuân Phân,Nguy,khong,Vị,tinh-toan,
1975-03-30,1975-03-30,18,2,1975,khong,Ất Hợi,Ất Mão,Xuân Phân,Thành,khong,Mão,tinh-toan,
1975-03-31,1975-03-31,19,2,1975,khong,Bính Tý,Ất Mão,Xuân Phân,Thu,co,Tất,tinh-toan,
1975-04-01,1975-04-01,20,2,1975,khong,Đinh Sửu,Ất Mão,Xuân Phân,Khai,khong,Chủy,tinh-toan,
1975-04-02,1975-04-02,21,2,1975,khong,Mậu Dần,Ất Mão,Xuân Phân,Bế,co,Sâm,tinh-toan,
1975-04-03,1975-04-03,22,2,1975,khong,Kỷ Mão,Ất Mão,Xuân Phân,Kiến,co,Tỉnh,tinh-toan,
1975-04-04,1975-04-04,23,2,1975,khong,Canh Thìn,Ất Mão,Xuân Phân,Trừ,khong,Quỷ,tinh-toan,
1975-04-05,1975-04-05,24,2,1975,khong,Tân Tỵ,Ất Mão,Xuân Phân,Mãn,khong,Liễu,tinh-toan,
1975-04-06,1975-04-06,25,2,1975,khong,Nhâm Ngọ,Ất Mão,Thanh Minh,Mãn,khong,Tinh,tinh-toan,
1975-04-07,1975-04-07,26,2,1975,khong,Quý Mùi,Ất Mão,Thanh Minh,Bình,khong,Trương,tinh-toan,
1975-04-08,1975-04-08,27,2,1975,khong,Giáp Thân,Ất Mão,Thanh Minh,Định,co,Dực,tinh-toan,
1975-04-09,1975-04-09,28,2,1975,khong,Ất Dậu,Ất Mão,Thanh Minh,Chấp,co,Chẩn,tinh-toan,
1975-04-10,1975-04-10,29,2,1975,khong,Bính Tuất,Ất Mão,Thanh Minh,Phá,khong,Giác,tinh-toan,
1975-04-11,1975-04-11,1,3,1975,khong,Đinh Hợi,Ất Mão,Thanh Minh,Nguy,co,Cang,tinh-toan,
1975-04-12,1975-04-12,2,3,1975,khong,Mậu Tý,Ất Mão,Thanh Minh,Thành,khong,Đê,tinh-toan,
1975-04-13,1975-04-13,3,3,1975,khong,Kỷ Sửu,Ất Mão,Thanh Minh,Thu,khong,Phòng,tinh-toan,
1975-04-14,1975-04-14,4,3,1975,khong,Canh Dần,Ất Mão,Thanh Minh,Khai,co,Tâm,tinh-toan,
1975-04-15,1975-04-15,5,3,1975,khong,Tân Mão,Ất Mão,Thanh Minh,Bế,khong,Vĩ,tinh-toan,
1975-04-16,1975-04-16,6,3,1975,khong,Nhâm Thìn,Ất Mão,Thanh Minh,Kiến,co,Cơ,tinh-toan,
1975-04-17,1975-04-17,7,3,1975,khong,Quý Tỵ,Ất Mão,Thanh Minh,Trừ,co,Đẩu,tinh-toan,
1975-04-18,1975-04-18,8,3,1975,khong,Giáp Ngọ,Ất Mão,Thanh Minh,Mãn,khong,Ngưu,tinh-toan,
1975-04-19,1975-04-19,9,3,1975,khong,Ất Mùi,Ất Mão,Thanh Minh,Bình,khong,Nữ,tinh-toan,
1975-04-20,1975-04-20,10,3,1975,khong,Bính Thân,Ất Mão,Thanh Minh,Định,co,Hư,tinh-toan,
1975-04-21,1975-04-21,11,3,1975,khong,Đinh Dậu,Ất Mão,Cốc Vũ,Chấp,co,Nguy,tinh-toan,
1975-04-22,1975-04-22,12,3,1975,khong,Mậu Tuất,Ất Mão,Cốc Vũ,Phá,khong,Thất,tinh-toan,
1975-04-23,1975-04-23,13,3,1975,khong,Kỷ Hợi,Ất Mão,Cốc Vũ,Nguy,co,Bích,tinh-toan,
1975-04-24,1975-04-24,14,3,1975,khong,Canh Tý,Ất Mão,Cốc Vũ,Thành,khong,Khuê,tinh-toan,
1975-04-25,1975-04-25,15,3,1975,khong,Tân Sửu,Ất Mão,Cốc Vũ,Thu,khong,Lâu,tinh-toan,
1975-04-26,1975-04-26,16,3,1975,khong,Nhâm Dần,Ất Mão,Cốc Vũ,Khai,co,Vị,tinh-toan,
1975-04-27,1975-04-27,17,3,1975,khong,Quý Mão,Ất Mão,Cốc Vũ,Bế,khong,Mão,tinh-toan,
1975-04-28,1975-04-28,18,3,1975,khong,Giáp Thìn,Ất Mão,Cốc Vũ,Kiến,co,Tất,tinh-toan,
1975-04-29,1975-04-29,19,3,1975,khong,Ất Tỵ,Ất Mão,Cốc Vũ,Trừ,co,Chủy,tinh-toan,
1975-04-30,1975-04-30,20,3,1975,khong,Bính Ngọ,Ất Mão,Cốc Vũ,Mãn,khong,Sâm,tinh-toan,
1975-05-01,1975-05-01,21,3,1975,khong,Đinh Mùi,Ất Mão,Cốc Vũ,Bình,khong,Tỉnh,tinh-toan,
1975-05-02,1975-05-02,22,3,1975,khong,Mậu Thân,Ất Mão,Cốc Vũ,Định,co,Quỷ,tinh-toan,
1975-05-03,1975-05-03,23,3,1975,khong,Kỷ Dậu,Ất Mão,Cốc Vũ,Chấp,co,Liễu,tinh-toan,
1975-05-04,1975-05-04,24,3,1975,khong,Canh Tuất,Ất Mão,Cốc Vũ,Phá,khong,Tinh,tinh-toan,
1975-05-05,1975-05-05,25,3,1975,khong,Tân Hợi,Ất Mão,Cốc Vũ,Nguy,co,Trương,tinh-toan,
1975-05-06,1975-05-06,26,3,1975,khong,Nhâm Tý,Ất Mão,Lập Hạ,Nguy,khong,Dực,tinh-toan,
1975-05-07,1975-05-07,27,3,1975,khong,Quý Sửu,Ất Mão,Lập Hạ,Thành,co,Chẩn,tinh-toan,
1975-05-08,1975-05-08,28,3,1975,khong,Giáp Dần,Ất Mão,Lập Hạ,Thu,khong,Giác,tinh-toan,
1975-05-09,1975-05-09,29,3,1975,khong,Ất Mão,Ất Mão,Lập Hạ,Khai,khong,Cang,tinh-toan,
1975-05-10,1975-05-10,30,3,1975,khong,Bính Thìn,Ất Mão,Lập Hạ,Bế,co,Đê,tinh-toan,
1975-05-11,1975-05-11,1,4,1975,khong,Đinh Tỵ,Ất Mão,Lập Hạ,Kiến,khong,Phòng,tinh-toan,
1975-05-12,1975-05-12,2,4,1975,khong,Mậu Ngọ,Ất Mão,Lập Hạ,Trừ,co,Tâm,tinh-toan,
1975-05-13,1975-05-13,3,4,1975,khong,Kỷ Mùi,Ất Mão,Lập Hạ,Mãn,co,Vĩ,tinh-toan,
1975-05-14,1975-05-14,4,4,1975,khong,Canh Thân,Ất Mão,Lập Hạ,Bình,khong,Cơ,tinh-toan,
1975-05-15,1975-05-15,5,4,1975,khong,Tân Dậu,Ất Mão,Lập Hạ,Định,khong,Đẩu,tinh-toan,
1975-05-16,1975-05-16,6,4,1975,khong,Nhâm Tuất,Ất Mão,Lập Hạ,Chấp,co,Ngưu,tinh-toan,
1975-05-17,1975-05-17,7,4,1975,khong,Quý Hợi,Ất Mão,Lập Hạ,Phá,co,Nữ,tinh-toan,
1975-05-18,1975-05-18,8,4,1975,khong,Giáp Tý,Ất Mão,Lập Hạ,Nguy,khong,Hư,tinh-toan,
1975-05-19,1975-05-19,9,4,1975,khong,Ất Sửu,Ất Mão,Lập Hạ,Thành,co,Nguy,tinh-toan,
1975-05-20,1975-05-20,10,4,1975,khong,Bính Dần,Ất Mão,Lập Hạ,Thu,khong,Thất,tinh-toan,
1975-05-21,1975-05-21,11,4,1975,khong,Đinh Mão,Ất Mão,Lập Hạ,Khai,khong,Bích,tinh-toan,
1975-05-22,1975-05-22,12,4,1975,khong,Mậu Thìn,Ất Mão,Tiểu Mãn,Bế,co,Khuê,tinh-toan,
1975-05-23,1975-05-23,13,4,1975,khong,Kỷ Tỵ,Ất Mão,Tiểu Mãn,Kiến,khong,Lâu,tinh-toan,
1975-05-24,1975-05-24,14,4,1975,khong,Canh Ngọ,Ất Mão,Tiểu Mãn,Trừ,co,Vị,tinh-toan,
1975-05-25,1975-05-25,15,4,1975,khong,Tân Mùi,Ất Mão,Tiểu Mãn,Mãn,co,Mão,tinh-toan,
1975-05-26,1975-05-26,16,4,1975,khong,Nhâm Thân,Ất Mão,Tiểu Mãn,Bình,khong,Tất,tinh-toan,
1975-05-27,1975-05-27,17,4,1975,khong,Quý Dậu,Ất Mão,Tiểu Mãn,Định,khong,Chủy,tinh-toan,
1975-05-28,1975-05-28,18,4,1975,khong,Giáp Tuất,Ất Mão,Tiểu Mãn,Chấp,co,Sâm,tinh-toan,
1975-05-29,1975-05-29,19,4,1975,khong,Ất Hợi,Ất Mão,Tiểu Mãn,Phá,co,Tỉnh,tinh-toan,
1975-05-30,1975-05-30,20,4,1975,khong,Bính Tý,Ất Mão,Tiểu Mãn,Nguy,khong,Quỷ,tinh-toan,
1975-05-31,1975-05-31,21,4,1975,khong,Đinh Sửu,Ất Mão,Tiểu Mãn,Thành,co,Liễu,tinh-toan,
1975-06-01,1975-06-01,22,4,1975,khong,Mậu Dần,Ất Mão,Tiểu Mãn,Thu,khong,Tinh,tinh-toan,
1975-06-02,1975-06-02,23,4,1975,khong,Kỷ Mão,Ất Mão,Tiểu Mãn,Khai,khong,Trương,tinh-toan,
1975-06-03,1975-06-03,24,4,1975,khong,Canh Thìn,Ất Mão,Tiểu Mãn,Bế,co,Dực,tinh-toan,
1975-06-04,1975-06-04,25,4,1975,khong,Tân Tỵ,Ất Mão,Tiểu Mãn,Kiến,khong,Chẩn,tinh-toan,
1975-06-05,1975-06-05,26,4,1975,khong,Nhâm Ngọ,Ất Mão,Tiểu Mãn,Trừ,co,Giác,tinh-toan,
1975-06-06,1975-06-06,27,4,1975,khong,Quý Mùi,Ất Mão,Tiểu Mãn,Mãn,co,Cang,tinh-toan,
1975-06-07,1975-06-07,28,4,1975,khong,Giáp Thân,Ất Mão,Mang Chủng,Mãn,co,Đê,tinh-toan,
1975-06-08,1975-06-08,29,4,1975,khong,Ất Dậu,Ất Mão,Mang Chủng,Bình,co,Phòng,tinh-toan,
1975-06-09,1975-06-09,30,4,1975,khong,Bính Tuất,Ất Mão,Mang Chủng,Định,khong,Tâm,tinh-toan,
1975-06-10,1975-06-10,1,5,1975,khong,Đinh Hợi,Ất Mão,Mang Chủng,Chấp,khong,Vĩ,tinh-toan,
1975-06-11,1975-06-11,2,5,1975,khong,Mậu Tý,Ất Mão,Mang Chủng,Phá,co,Cơ,tinh-toan,
1975-06-12,1975-06-12,3,5,1975,khong,Kỷ Sửu,Ất Mão,Mang Chủng,Nguy,co,Đẩu,tinh-toan,
1975-06-13,1975-06-13,4,5,1975,khong,Canh Dần,Ất Mão,Mang Chủng,Thành,khong,Ngưu,tinh-toan,
1975-06-14,1975-06-14,5,5,1975,khong,Tân Mão,Ất Mão,Mang Chủng,Thu,co,Nữ,tinh-toan,
1975-06-15,1975-06-15,6,5,1975,khong,Nhâm Thìn,Ất Mão,Mang Chủng,Khai,khong,Hư,tinh-toan,
1975-06-16,1975-06-16,7,5,1975,khong,Quý Tỵ,Ất Mão,Mang Chủng,Bế,khong,Nguy,tinh-toan,
1975-06-17,1975-06-17,8,5,1975,khong,Giáp Ngọ,Ất Mão,Mang Chủng,Kiến,co,Thất,tinh-toan,
1975-06-18,1975-06-18,9,5,1975,khong,Ất Mùi,Ất Mão,Mang Chủng,Trừ,khong,Bích,tinh-toan,
1975-06-19,1975-06-19,10,5,1975,khong,Bính Thân,Ất Mão,Mang Chủng,Mãn,co,Khuê,tinh-toan,
1975-06-20,1975-06-20,11,5,1975,khong,Đinh Dậu,Ất Mão,Mang Chủng,Bình,co,Lâu,tinh-toan,
1975-06-21,1975-06-21,12,5,1975,khong,Mậu Tuất,Ất Mão,Mang Chủng,Định,khong,Vị,tinh-toan,
1975-06-22,1975-06-22,13,5,1975,khong,Kỷ Hợi,Ất Mão,Hạ Chí,Chấp,khong,Mão,tinh-toan,
1975-06-23,1975-06-23,14,5,1975,khong,Canh Tý,Ất Mão,Hạ Chí,Phá,co,Tất,tinh-toan,
1975-06-24,1975-06-24,15,5,1975,khong,Tân Sửu,Ất Mão,Hạ Chí,Nguy,co,Chủy,tinh-toan,
1975-06-25,1975-06-25,16,5,1975,khong,Nhâm Dần,Ất Mão,Hạ Chí,Thành,khong,Sâm,tinh-toan,
1975-06-26,1975-06-26,17,5,1975,khong,Quý Mão,Ất Mão,Hạ Chí,Thu,co,Tỉnh,tinh-toan,
1975-06-27,1975-06-27,18,5,1975,khong,Giáp Thìn,Ất Mão,Hạ Chí,Khai,khong,Quỷ,tinh-toan,
1975-06-28,1975-06-28,19,5,1975,khong,Ất Tỵ,Ất Mão,Hạ Chí,Bế,khong,Liễu,tinh-toan,
1975-06-29,1975-06-29,20,5,1975,khong,Bính Ngọ,Ất Mão,Hạ Chí,Kiến,co,Tinh,tinh-toan,
1975-06-30,1975-06-30,21,5,1975,khong,Đinh Mùi,Ất Mão,Hạ Chí,Trừ,khong,Trương,tinh-toan,
1975-07-01,1975-07-01,22,5,1975,khong,Mậu Thân,Ất Mão,Hạ Chí,Mãn,co,Dực,tinh-toan,
1975-07-02,1975-07-02,23,5,1975,khong,Kỷ Dậu,Ất Mão,Hạ Chí,Bình,co,Chẩn,tinh-toan,
1975-07-03,1975-07-03,24,5,1975,khong,Canh Tuất,Ất Mão,Hạ Chí,Định,khong,Giác,tinh-toan,
1975-07-04,1975-07-04,25,5,1975,khong,Tân Hợi,Ất Mão,Hạ Chí,Chấp,khong,Cang,tinh-toan,
1975-07-05,1975-07-05,26,5,1975,khong,Nhâm Tý,Ất Mão,Hạ Chí,Phá,co,Đê,tinh-toan,
1975-07-06,1975-07-06,27,5,1975,khong,Quý Sửu,Ất Mão,Hạ Chí,Nguy,co,Phòng,tinh-toan,
1975-07-07,1975-07-07,28,5,1975,khong,Giáp Dần,Ất Mão,Hạ Chí,Thành,khong,Tâm,tinh-toan,
1975-07-08,1975-07-08,29,5,1975,khong,Ất Mão,Ất Mão,Tiểu Thử,Thành,co,Vĩ,tinh-toan,
1975-07-09,1975-07-09,1,6,1975,khong,Bính Thìn,Ất Mão,Tiểu Thử,Thu,khong,Cơ,tinh-toan,
1975-07-10,1975-07-10,2,6,1975,khong,Đinh Tỵ,Ất Mão,Tiểu Thử,Khai,co,Đẩu,tinh-toan,
1975-07-11,1975-07-11,3,6,1975,khong,Mậu Ngọ,Ất Mão,Tiểu Thử,Bế,khong,Ngưu,tinh-toan,
1975-07-12,1975-07-12,4,6,1975,khong,Kỷ Mùi,Ất Mão,Tiểu Thử,Kiến,khong,Nữ,tinh-toan,
1975-07-13,1975-07-13,5,6,1975,khong,Canh Thân,Ất Mão,Tiểu Thử,Trừ,co,Hư,tinh-toan,
1975-07-14,1975-07-14,6,6,1975,khong,Tân Dậu,Ất Mão,Tiểu Thử,Mãn,khong,Nguy,tinh-toan,
1975-07-15,1975-07-15,7,6,1975,khong,Nhâm Tuất,Ất Mão,Tiểu Thử,Bình,co,Thất,tinh-toan,
1975-07-16,1975-07-16,8,6,1975,khong,Quý Hợi,Ất Mão,Tiểu Thử,Định,co,Bích,tinh-toan,
1975-07-17,1975-07-17,9,6,1975,khong,Giáp Tý,Ất Mão,Tiểu Thử,Chấp,khong,Khuê,tinh-toan,
1975-07-18,1975-07-18,10,6,1975,khong,Ất Sửu,Ất Mão,Tiểu Thử,Phá,khong,Lâu,tinh-toan,
1975-07-19,1975-07-19,11,6,1975,khong,Bính Dần,Ất Mão,Tiểu Thử,Nguy,co,Vị,tinh-toan,
1975-07-20,1975-07-20,12,6,1975,khong,Đinh Mão,Ất Mão,Tiểu Thử,Thành,co,Mão,tinh-toan,
1975-07-21,1975-07-21,13,6,1975,khong,Mậu Thìn,Ất Mão,Tiểu Thử,Thu,khong,Tất,tinh-toan,
1975-07-22,1975-07-22,14,6,1975,khong,Kỷ Tỵ,Ất Mão,Tiểu Thử,Khai,co,Chủy,tinh-toan,
1975-07-23,1975-07-23,15,6,1975,khong,Canh Ngọ,Ất Mão,Tiểu Thử,Bế,khong,Sâm,tinh-toan,
1975-07-24,1975-07-24,16,6,1975,khong,Tân Mùi,Ất Mão,Đại Thử,Kiến,khong,Tỉnh,tinh-toan,
1975-07-25,1975-07-25,17,6,1975,khong,Nhâm Thân,Ất Mão,Đại Thử,Trừ,co,Quỷ,tinh-toan,
