id,ngay_duong,ngay_am,thang_am,thang_nhuan,can_chi_ngay,tam_nuong,nguyet_ky,sat_chu_am,sat_chu_duong,tho_tu,tho_tu_theo_chi,so_phep_pham,nguon,ghi_chu
2032-04-30,2032-04-30,21,3,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-01,2032-05-01,22,3,khong,Đinh Mùi,co,khong,co,khong,khong,khong,2,tinh-toan,
2032-05-02,2032-05-02,23,3,khong,Mậu Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-05-03,2032-05-03,24,3,khong,Kỷ Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-04,2032-05-04,25,3,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-05,2032-05-05,26,3,khong,Tân Hợi,khong,khong,khong,khong,co,co,1,tinh-toan,
2032-05-06,2032-05-06,27,3,khong,Nhâm Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-05-07,2032-05-07,28,3,khong,Quý Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-05-08,2032-05-08,29,3,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-09,2032-05-09,1,4,khong,Ất Mão,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-05-10,2032-05-10,2,4,khong,Bính Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-11,2032-05-11,3,4,khong,Đinh Tỵ,co,khong,khong,khong,co,co,2,tinh-toan,
2032-05-12,2032-05-12,4,4,khong,Mậu Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-13,2032-05-13,5,4,khong,Kỷ Mùi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-05-14,2032-05-14,6,4,khong,Canh Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-15,2032-05-15,7,4,khong,Tân Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-05-16,2032-05-16,8,4,khong,Nhâm Tuất,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-05-17,2032-05-17,9,4,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-18,2032-05-18,10,4,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-19,2032-05-19,11,4,khong,Ất Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-20,2032-05-20,12,4,khong,Bính Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-21,2032-05-21,13,4,khong,Đinh Mão,co,khong,co,khong,khong,khong,2,tinh-toan,
2032-05-22,2032-05-22,14,4,khong,Mậu Thìn,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-05-23,2032-05-23,15,4,khong,Kỷ Tỵ,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-05-24,2032-05-24,16,4,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-25,2032-05-25,17,4,khong,Tân Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-26,2032-05-26,18,4,khong,Nhâm Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-05-27,2032-05-27,19,4,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-28,2032-05-28,20,4,khong,Giáp Tuất,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-05-29,2032-05-29,21,4,khong,Ất Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-05-30,2032-05-30,22,4,khong,Bính Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-05-31,2032-05-31,23,4,khong,Đinh Sửu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-06-01,2032-06-01,24,4,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-02,2032-06-02,25,4,khong,Kỷ Mão,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-06-03,2032-06-03,26,4,khong,Canh Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-04,2032-06-04,27,4,khong,Tân Tỵ,co,khong,khong,khong,khong,co,1,tinh-toan,
2032-06-05,2032-06-05,28,4,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-06,2032-06-06,29,4,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-07,2032-06-07,30,4,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-08,2032-06-08,1,5,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-09,2032-06-09,2,5,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-10,2032-06-10,3,5,khong,Đinh Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-06-11,2032-06-11,4,5,khong,Mậu Tý,khong,khong,khong,khong,co,co,1,tinh-toan,
2032-06-12,2032-06-12,5,5,khong,Kỷ Sửu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-06-13,2032-06-13,6,5,khong,Canh Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-14,2032-06-14,7,5,khong,Tân Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-06-15,2032-06-15,8,5,khong,Nhâm Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-06-16,2032-06-16,9,5,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-17,2032-06-17,10,5,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-18,2032-06-18,11,5,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-19,2032-06-19,12,5,khong,Bính Thân,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-06-20,2032-06-20,13,5,khong,Đinh Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-06-21,2032-06-21,14,5,khong,Mậu Tuất,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-06-22,2032-06-22,15,5,khong,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-23,2032-06-23,16,5,khong,Canh Tý,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-06-24,2032-06-24,17,5,khong,Tân Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-25,2032-06-25,18,5,khong,Nhâm Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-06-26,2032-06-26,19,5,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-27,2032-06-27,20,5,khong,Giáp Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-06-28,2032-06-28,21,5,khong,Ất Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-06-29,2032-06-29,22,5,khong,Bính Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-06-30,2032-06-30,23,5,khong,Đinh Mùi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-07-01,2032-07-01,24,5,khong,Mậu Thân,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-07-02,2032-07-02,25,5,khong,Kỷ Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-03,2032-07-03,26,5,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-04,2032-07-04,27,5,khong,Tân Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-07-05,2032-07-05,28,5,khong,Nhâm Tý,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-07-06,2032-07-06,29,5,khong,Quý Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-07,2032-07-07,1,6,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-08,2032-07-08,2,6,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-09,2032-07-09,3,6,khong,Bính Thìn,co,khong,khong,co,khong,khong,2,tinh-toan,
2032-07-10,2032-07-10,4,6,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-11,2032-07-11,5,6,khong,Mậu Ngọ,khong,co,khong,khong,khong,co,1,tinh-toan,
2032-07-12,2032-07-12,6,6,khong,Kỷ Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-13,2032-07-13,7,6,khong,Canh Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-07-14,2032-07-14,8,6,khong,Tân Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-15,2032-07-15,9,6,khong,Nhâm Tuất,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-07-16,2032-07-16,10,6,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-17,2032-07-17,11,6,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-18,2032-07-18,12,6,khong,Ất Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-19,2032-07-19,13,6,khong,Bính Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-07-20,2032-07-20,14,6,khong,Đinh Mão,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-07-21,2032-07-21,15,6,khong,Mậu Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-07-22,2032-07-22,16,6,khong,Kỷ Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-23,2032-07-23,17,6,khong,Canh Ngọ,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-07-24,2032-07-24,18,6,khong,Tân Mùi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-07-25,2032-07-25,19,6,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-26,2032-07-26,20,6,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-27,2032-07-27,21,6,khong,Giáp Tuất,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-07-28,2032-07-28,22,6,khong,Ất Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-07-29,2032-07-29,23,6,khong,Bính Tý,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-07-30,2032-07-30,24,6,khong,Đinh Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-07-31,2032-07-31,25,6,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-01,2032-08-01,26,6,khong,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-02,2032-08-02,27,6,khong,Canh Thìn,co,khong,khong,co,khong,khong,2,tinh-toan,
2032-08-03,2032-08-03,28,6,khong,Tân Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-04,2032-08-04,29,6,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-08-05,2032-08-05,30,6,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-06,2032-08-06,1,7,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-07,2032-08-07,2,7,khong,Ất Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-08,2032-08-08,3,7,khong,Bính Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-08-09,2032-08-09,4,7,khong,Đinh Hợi,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-08-10,2032-08-10,5,7,khong,Mậu Tý,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-08-11,2032-08-11,6,7,khong,Kỷ Sửu,khong,khong,khong,co,khong,co,1,tinh-toan,
2032-08-12,2032-08-12,7,7,khong,Canh Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-08-13,2032-08-13,8,7,khong,Tân Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-14,2032-08-14,9,7,khong,Nhâm Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-15,2032-08-15,10,7,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-16,2032-08-16,11,7,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-17,2032-08-17,12,7,khong,Ất Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-18,2032-08-18,13,7,khong,Bính Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-08-19,2032-08-19,14,7,khong,Đinh Dậu,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-08-20,2032-08-20,15,7,khong,Mậu Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-21,2032-08-21,16,7,khong,Kỷ Hợi,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-08-22,2032-08-22,17,7,khong,Canh Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-23,2032-08-23,18,7,khong,Tân Sửu,co,khong,khong,co,khong,co,2,tinh-toan,
2032-08-24,2032-08-24,19,7,khong,Nhâm Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-25,2032-08-25,20,7,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-26,2032-08-26,21,7,khong,Giáp Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-27,2032-08-27,22,7,khong,Ất Tỵ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-08-28,2032-08-28,23,7,khong,Bính Ngọ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-08-29,2032-08-29,24,7,khong,Đinh Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-30,2032-08-30,25,7,khong,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-08-31,2032-08-31,26,7,khong,Kỷ Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-01,2032-09-01,27,7,khong,Canh Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-09-02,2032-09-02,28,7,khong,Tân Hợi,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-09-03,2032-09-03,29,7,khong,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-04,2032-09-04,30,7,khong,Quý Sửu,khong,khong,khong,co,khong,co,1,tinh-toan,
2032-09-05,2032-09-05,1,8,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-06,2032-09-06,2,8,khong,Ất Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-07,2032-09-07,3,8,khong,Bính Thìn,co,khong,khong,co,khong,khong,2,tinh-toan,
2032-09-08,2032-09-08,4,8,khong,Đinh Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-09,2032-09-09,5,8,khong,Mậu Ngọ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-09-10,2032-09-10,6,8,khong,Kỷ Mùi,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-09-11,2032-09-11,7,8,khong,Canh Thân,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-09-12,2032-09-12,8,8,khong,Tân Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-13,2032-09-13,9,8,khong,Nhâm Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-14,2032-09-14,10,8,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-15,2032-09-15,11,8,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-16,2032-09-16,12,8,khong,Ất Sửu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-09-17,2032-09-17,13,8,khong,Bính Dần,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-09-18,2032-09-18,14,8,khong,Đinh Mão,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-09-19,2032-09-19,15,8,khong,Mậu Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-09-20,2032-09-20,16,8,khong,Kỷ Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-21,2032-09-21,17,8,khong,Canh Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-22,2032-09-22,18,8,khong,Tân Mùi,co,khong,khong,khong,khong,co,1,tinh-toan,
2032-09-23,2032-09-23,19,8,khong,Nhâm Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-24,2032-09-24,20,8,khong,Quý Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-25,2032-09-25,21,8,khong,Giáp Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-26,2032-09-26,22,8,khong,Ất Hợi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-09-27,2032-09-27,23,8,khong,Bính Tý,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-09-28,2032-09-28,24,8,khong,Đinh Sửu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-09-29,2032-09-29,25,8,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-09-30,2032-09-30,26,8,khong,Kỷ Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-01,2032-10-01,27,8,khong,Canh Thìn,co,khong,khong,co,khong,khong,2,tinh-toan,
2032-10-02,2032-10-02,28,8,khong,Tân Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-03,2032-10-03,29,8,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-04,2032-10-04,1,9,khong,Quý Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-05,2032-10-05,2,9,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-06,2032-10-06,3,9,khong,Ất Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-10-07,2032-10-07,4,9,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-08,2032-10-08,5,9,khong,Đinh Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-10-09,2032-10-09,6,9,khong,Mậu Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-10,2032-10-10,7,9,khong,Kỷ Sửu,co,khong,khong,co,khong,khong,2,tinh-toan,
2032-10-11,2032-10-11,8,9,khong,Canh Dần,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-10-12,2032-10-12,9,9,khong,Tân Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-13,2032-10-13,10,9,khong,Nhâm Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-14,2032-10-14,11,9,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-15,2032-10-15,12,9,khong,Giáp Ngọ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-10-16,2032-10-16,13,9,khong,Ất Mùi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-10-17,2032-10-17,14,9,khong,Bính Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-10-18,2032-10-18,15,9,khong,Đinh Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-19,2032-10-19,16,9,khong,Mậu Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-20,2032-10-20,17,9,khong,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-21,2032-10-21,18,9,khong,Canh Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-10-22,2032-10-22,19,9,khong,Tân Sửu,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-10-23,2032-10-23,20,9,khong,Nhâm Dần,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-10-24,2032-10-24,21,9,khong,Quý Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-25,2032-10-25,22,9,khong,Giáp Thìn,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-10-26,2032-10-26,23,9,khong,Ất Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-10-27,2032-10-27,24,9,khong,Bính Ngọ,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-10-28,2032-10-28,25,9,khong,Đinh Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-29,2032-10-29,26,9,khong,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-10-30,2032-10-30,27,9,khong,Kỷ Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-10-31,2032-10-31,28,9,khong,Canh Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-01,2032-11-01,29,9,khong,Tân Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-02,2032-11-02,30,9,khong,Nhâm Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-03,2032-11-03,1,10,khong,Quý Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-04,2032-11-04,2,10,khong,Giáp Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-05,2032-11-05,3,10,khong,Ất Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-11-06,2032-11-06,4,10,khong,Bính Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-11-07,2032-11-07,5,10,khong,Đinh Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-11-08,2032-11-08,6,10,khong,Mậu Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-09,2032-11-09,7,10,khong,Kỷ Mùi,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-11-10,2032-11-10,8,10,khong,Canh Thân,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-11-11,2032-11-11,9,10,khong,Tân Dậu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-11-12,2032-11-12,10,10,khong,Nhâm Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-13,2032-11-13,11,10,khong,Quý Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-14,2032-11-14,12,10,khong,Giáp Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-15,2032-11-15,13,10,khong,Ất Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-11-16,2032-11-16,14,10,khong,Bính Dần,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-11-17,2032-11-17,15,10,khong,Đinh Mão,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-18,2032-11-18,16,10,khong,Mậu Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-11-19,2032-11-19,17,10,khong,Kỷ Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-20,2032-11-20,18,10,khong,Canh Ngọ,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-11-21,2032-11-21,19,10,khong,Tân Mùi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-22,2032-11-22,20,10,khong,Nhâm Thân,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-11-23,2032-11-23,21,10,khong,Quý Dậu,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-11-24,2032-11-24,22,10,khong,Giáp Tuất,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-11-25,2032-11-25,23,10,khong,Ất Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-11-26,2032-11-26,24,10,khong,Bính Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-27,2032-11-27,25,10,khong,Đinh Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-28,2032-11-28,26,10,khong,Mậu Dần,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-11-29,2032-11-29,27,10,khong,Kỷ Mão,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-11-30,2032-11-30,28,10,khong,Canh Thìn,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-12-01,2032-12-01,29,10,khong,Tân Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-02,2032-12-02,30,10,khong,Nhâm Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-03,2032-12-03,1,11,khong,Quý Mùi,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-12-04,2032-12-04,2,11,khong,Giáp Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-05,2032-12-05,3,11,khong,Ất Dậu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-12-06,2032-12-06,4,11,khong,Bính Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-07,2032-12-07,5,11,khong,Đinh Hợi,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-12-08,2032-12-08,6,11,khong,Mậu Tý,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-09,2032-12-09,7,11,khong,Kỷ Sửu,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-12-10,2032-12-10,8,11,khong,Canh Dần,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-12-11,2032-12-11,9,11,khong,Tân Mão,khong,khong,khong,khong,co,co,1,tinh-toan,
2032-12-12,2032-12-12,10,11,khong,Nhâm Thìn,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-13,2032-12-13,11,11,khong,Quý Tỵ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-14,2032-12-14,12,11,khong,Giáp Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-15,2032-12-15,13,11,khong,Ất Mùi,co,khong,khong,co,khong,khong,2,tinh-toan,
2032-12-16,2032-12-16,14,11,khong,Bính Thân,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-12-17,2032-12-17,15,11,khong,Đinh Dậu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-18,2032-12-18,16,11,khong,Mậu Tuất,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-19,2032-12-19,17,11,khong,Kỷ Hợi,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-20,2032-12-20,18,11,khong,Canh Tý,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-12-21,2032-12-21,19,11,khong,Tân Sửu,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-22,2032-12-22,20,11,khong,Nhâm Dần,khong,khong,co,khong,khong,khong,1,tinh-toan,
2032-12-23,2032-12-23,21,11,khong,Quý Mão,khong,khong,khong,khong,khong,co,0,tinh-toan,
2032-12-24,2032-12-24,22,11,khong,Giáp Thìn,co,khong,khong,khong,khong,khong,1,tinh-toan,
2032-12-25,2032-12-25,23,11,khong,Ất Tỵ,khong,co,khong,khong,khong,khong,1,tinh-toan,
2032-12-26,2032-12-26,24,11,khong,Bính Ngọ,khong,khong,khong,khong,khong,khong,0,tinh-toan,
2032-12-27,2032-12-27,25,11,khong,Đinh Mùi,khong,khong,khong,co,khong,khong,1,tinh-toan,
2032-12-28,2032-12-28,26,11,khong,Mậu Thân,khong,khong,khong,khong,khong,khong,0,tinh-toan,
